user_id,rollcall_score,class_activity,discipline,total_quizzes_avg,position
7771,8,8.67,8.76,6.15,E
19202,13,14.56,8.52,8.34,E
17933,5,9.11,5.75,6.46,B
15116,11,5.21,5.0,6.01,C
7869,7,8.23,10.67,6.16,F
15448,8,6.03,8.79,7.71,D
16978,13,10.85,14.16,9.84,D
6899,8,5.03,13.27,11.07,D
7190,14,12.21,5.9,5.89,C
10915,7,6.27,13.54,13.21,D
1852,9,13.24,10.58,11.94,F
2921,15,6.66,5.89,13.93,A
12765,8,12.17,12.68,9.95,F
7803,6,10.05,13.65,11.88,F
10215,9,12.22,14.64,13.42,F
14406,13,13.33,10.06,6.61,D
17261,8,13.36,10.09,6.63,F
1001,13,8.43,11.34,6.32,A
7212,13,13.94,11.31,10.97,D
11865,8,14.16,12.0,13.47,F
3401,14,13.13,14.1,12.23,D
302,9,14.89,11.91,6.13,F
195,14,14.23,13.87,9.43,D
2322,14,12.22,13.82,14.19,D
3891,13,13.43,13.01,6.69,D
18838,15,9.44,10.3,9.04,A
8667,7,9.17,14.78,11.71,F
15522,15,5.43,10.27,13.52,A
13609,7,11.03,8.36,12.65,B
7392,9,6.36,9.1,11.25,C
782,5,12.26,11.8,7.0,F
11306,7,11.12,13.75,5.5,F
16975,15,13.51,8.6,10.48,C
12478,7,13.58,5.29,6.22,B
17294,5,12.57,12.1,10.7,B
16619,12,6.78,7.63,10.73,C
16939,6,6.46,8.96,9.66,F
1218,8,7.12,14.67,14.18,D
19737,7,11.74,14.19,13.98,F
9663,10,6.38,9.84,10.29,C
5849,8,13.45,9.29,8.94,F
17745,5,6.58,9.79,6.52,F
19252,9,6.92,5.64,14.85,E
16233,14,13.88,14.78,5.48,D
11719,15,6.46,13.72,13.87,A
16715,13,5.27,12.6,9.22,A
3084,5,11.14,12.84,6.72,F
17149,10,9.33,12.68,9.33,D
15343,13,7.18,5.94,5.48,C
16621,6,8.71,13.39,12.08,F
15201,15,6.04,12.06,11.43,A
19015,15,11.78,13.27,10.85,A
14904,10,9.35,10.83,10.35,D
5292,14,12.07,8.05,13.46,C
11257,9,7.48,5.82,14.2,E
9318,15,9.61,5.55,11.48,C
6637,11,10.44,14.37,11.64,D
93,11,6.93,5.67,5.78,C
2155,9,5.35,9.98,8.27,D
13130,9,8.96,8.67,9.39,E
15016,13,10.65,7.01,7.28,C
5487,10,10.11,6.78,11.76,E
1035,11,11.64,9.6,6.58,D
10559,10,14.02,11.72,5.3,F
12676,9,12.33,9.59,11.46,E
8414,13,7.69,9.04,10.54,A
12302,9,14.33,14.97,14.85,F
9495,9,12.86,7.53,10.6,E
7012,11,6.67,7.36,9.55,C
7821,14,11.85,9.63,9.34,C
16522,13,11.26,14.13,6.1,D
13756,6,6.66,14.49,5.91,D
13863,11,6.15,11.78,9.99,A
10045,12,10.18,13.39,10.41,D
8836,10,5.36,6.24,10.91,C
5373,11,5.16,10.56,14.08,A
18447,14,9.5,7.93,14.71,C
19624,14,9.27,11.6,13.6,A
9577,10,13.98,12.22,8.13,F
8197,8,13.25,11.53,8.35,F
314,5,5.52,8.15,11.44,E
13836,7,8.37,9.79,8.02,F
4035,5,12.1,8.32,7.22,B
10335,13,10.6,12.22,12.77,D
11185,15,13.39,5.93,14.24,C
18540,11,10.65,12.28,5.78,D
2397,8,5.21,13.03,6.87,D
7237,12,7.67,6.66,6.67,C
3626,10,7.56,9.31,9.44,D
13126,10,7.8,7.98,9.23,C
14839,5,5.3,7.54,14.66,E
9810,10,6.46,8.75,9.51,C
8189,13,12.66,14.47,9.73,D
12366,12,13.14,12.25,13.07,D
7578,11,13.65,13.51,9.67,D
16160,13,13.47,5.35,5.82,E
6893,10,6.52,10.62,8.82,D
15280,10,12.48,5.64,10.47,E
3216,14,11.08,11.54,9.73,A
6768,10,6.73,11.79,5.97,D
5472,5,5.75,10.5,7.16,F
10323,15,7.23,12.43,10.92,A
276,10,10.69,6.01,5.4,E
12225,12,13.48,10.3,8.4,D
3636,9,12.98,14.59,11.28,F
8373,8,6.13,12.21,14.63,D
7051,7,12.62,6.58,12.68,B
6281,6,7.57,6.24,9.03,B
15638,5,12.57,12.62,12.43,B
10762,10,5.37,6.36,10.12,C
9000,13,6.61,5.61,12.56,C
3056,15,11.35,10.78,14.28,C
14550,5,9.26,12.61,5.55,F
13759,13,11.74,11.03,7.81,D
19422,12,11.11,12.14,9.32,D
18361,15,12.27,8.85,11.21,C
14385,13,13.73,12.59,13.18,D
15818,9,5.36,5.77,9.05,C
10135,6,8.03,6.98,5.05,B
1134,9,14.74,6.99,5.47,B
13528,7,5.66,13.53,10.7,D
12739,10,12.03,7.28,10.79,E
1529,8,6.92,5.25,9.43,E
17029,9,13.0,7.48,10.42,E
11578,8,10.37,9.8,5.94,F
15902,9,9.59,9.03,7.55,E
11879,15,11.58,12.47,6.73,A
4492,5,7.31,14.02,8.12,F
9009,9,10.53,9.31,6.46,E
5627,5,14.09,13.38,11.42,B
7127,13,14.49,6.67,10.06,E
4764,14,10.98,5.37,12.85,C
2900,11,7.4,7.69,13.91,C
16987,7,10.12,6.81,10.77,B
13049,13,12.7,13.71,11.55,D
9643,7,5.44,12.86,14.55,D
12915,15,8.41,6.72,6.93,A
16619,9,10.56,12.18,8.22,D
13115,9,5.3,11.81,5.73,D
15412,5,8.47,7.47,12.58,B
14820,14,9.26,9.75,11.21,A
19896,15,9.54,12.09,9.5,A
16483,15,12.92,8.91,7.81,C
3971,11,13.41,11.37,9.77,D
4895,12,12.05,14.48,12.51,D
18034,12,11.21,11.83,10.57,D
11234,9,5.79,8.11,12.75,C
5166,7,6.3,13.86,14.68,D
11641,7,5.25,11.4,9.73,D
16008,11,6.54,12.98,12.94,A
18847,11,14.77,14.53,10.48,F
17339,10,14.08,11.42,10.44,F
1751,14,9.46,7.98,14.07,C
7709,12,12.39,14.27,5.7,D
8241,6,12.35,12.27,14.48,B
16920,14,5.54,12.57,10.27,A
3057,6,7.73,14.75,7.76,F
1789,13,9.74,6.78,8.52,C
12709,7,8.86,6.21,9.98,B
19956,15,10.93,14.82,7.59,A
276,14,8.87,8.6,7.45,A
17635,12,9.94,11.2,8.52,D
1000,5,9.31,12.42,12.3,F
8677,15,11.23,13.87,13.83,A
11037,13,10.54,14.27,7.22,D
6101,14,7.09,12.52,9.58,A
5488,10,8.81,11.29,12.39,D
12973,12,8.74,10.86,8.95,C
4520,13,12.32,12.44,9.87,D
6528,10,7.84,12.55,12.51,D
4594,12,10.71,6.21,10.02,C
12027,14,13.82,13.11,10.16,D
13988,5,9.09,10.05,6.59,F
5563,6,8.23,14.56,9.03,F
15741,14,9.8,5.37,8.71,C
11976,11,13.54,5.57,14.13,E
597,8,9.36,6.75,7.7,E
6206,12,10.78,10.48,6.52,D
7228,15,13.89,7.7,7.97,C
1812,7,13.55,12.52,12.45,F
2702,12,10.94,12.7,11.59,D
3355,10,11.14,5.35,8.01,E
2037,13,9.14,7.52,7.72,C
18330,6,13.36,12.84,12.12,B
14338,14,12.58,12.6,5.07,D
12771,13,12.0,9.59,6.49,D
16724,10,5.31,8.76,6.79,C
1917,8,9.82,7.92,9.62,E
1148,5,10.63,14.71,6.34,F
12597,10,5.33,6.53,11.85,C
18641,8,7.69,5.69,6.56,E
470,12,12.99,11.39,8.01,D
19892,7,8.61,14.23,7.55,D
475,8,13.72,5.02,7.3,B
12270,7,6.44,13.07,6.3,D
18380,12,12.59,5.29,11.92,E
11664,12,9.69,14.31,6.83,D
16339,13,12.65,9.83,6.44,D
19926,15,8.09,8.09,12.12,A
4416,11,5.31,11.89,10.42,A
10006,12,10.51,9.06,6.98,D
10641,12,5.8,10.67,14.39,A
4936,10,9.53,8.01,11.57,E
5912,8,7.0,11.46,14.07,D
9835,13,13.34,10.51,5.01,D
19165,11,5.17,7.91,12.18,C
15191,13,10.43,9.85,7.24,C
16022,6,7.18,10.82,11.02,F
6390,9,14.64,14.88,9.2,F
6149,11,11.61,7.73,7.87,E
15594,5,10.24,6.75,12.51,B
7604,14,14.53,10.0,7.77,D
8092,5,8.19,13.52,14.94,F
12150,8,5.49,13.75,12.15,D
14439,13,14.94,14.91,13.55,D
13986,14,6.97,8.43,14.89,A
11437,9,8.63,8.82,5.67,D
11842,12,7.86,9.4,8.55,C
78,8,9.26,6.28,10.69,E
9047,7,7.87,7.94,5.68,E
17305,8,8.96,14.61,12.68,D
3557,8,11.25,5.26,9.94,B
16444,13,12.14,10.18,7.93,D
11887,15,9.21,6.2,10.32,A
6174,13,11.36,14.29,5.27,D
538,8,6.71,12.12,9.71,D
9129,8,8.85,7.77,13.61,E
3289,14,9.71,12.82,7.4,A
15634,10,5.33,6.61,13.03,C
11278,13,8.54,6.83,13.27,C
6901,7,5.96,7.49,14.37,E
13340,6,13.85,5.53,7.28,B
12225,5,8.98,9.3,12.85,B
7694,11,5.66,14.48,8.36,A
7450,8,10.69,14.69,7.35,D
1537,13,14.04,10.23,11.72,D
9925,15,14.95,11.62,6.78,D
1991,14,6.65,14.51,5.51,A
11061,14,9.89,8.81,13.62,C
14677,12,5.0,7.82,11.72,A
6587,8,8.59,7.32,10.68,E
7436,6,5.12,5.28,13.41,E
15787,8,6.81,5.9,5.88,E
14716,6,11.1,7.95,12.94,B
19783,10,8.27,12.16,11.36,D
1276,11,14.01,14.9,8.21,D
19466,14,8.31,13.73,11.23,A
9259,6,7.8,9.79,12.38,F
3609,6,5.69,12.54,6.09,D
118,7,14.32,6.89,9.19,B
14688,12,11.63,7.71,6.68,E
9110,6,7.59,5.68,13.21,B
1737,9,9.02,11.03,8.56,D
11355,11,8.47,8.67,14.47,C
5602,8,6.68,14.23,14.76,D
4482,13,8.63,5.34,6.24,C
10562,12,5.33,5.59,8.2,C
16780,7,11.71,9.12,13.77,B
19290,11,11.96,5.14,10.25,E
2364,14,14.68,8.94,9.1,D
4917,15,8.01,8.11,6.53,A
19333,12,11.41,10.12,13.78,C
10938,15,14.91,11.14,7.52,D
15558,6,13.09,13.66,7.39,F
9910,9,11.88,6.1,8.73,E
6882,10,9.38,12.44,10.85,D
9578,15,12.28,6.9,14.08,C
14817,13,12.48,14.82,12.21,D
12218,13,14.15,14.1,9.17,D
9930,7,10.27,14.59,12.78,F
15891,9,13.88,11.66,7.09,F
9813,6,14.36,10.31,6.53,B
5666,11,9.83,14.39,11.41,D
6833,11,12.69,7.17,10.75,E
4515,5,8.82,13.48,13.38,F
9582,13,12.42,9.26,7.33,D
3443,9,14.65,5.57,12.26,B
12023,13,13.99,13.45,11.32,D
7906,8,6.15,12.08,10.37,D
532,12,12.51,10.67,8.71,D
17564,8,14.15,14.04,12.35,F
9231,9,14.03,6.73,14.91,B
7589,8,11.48,11.88,6.11,F
11158,5,11.73,10.84,14.55,B
15754,13,15.0,7.98,7.37,E
3479,6,8.46,11.22,14.77,F
12052,6,13.03,11.14,5.39,F
8534,7,10.49,8.52,14.71,B
15316,12,7.0,6.3,12.19,C
3780,6,11.97,5.31,6.8,B
17718,10,13.97,5.02,5.52,B
4450,15,6.21,7.32,7.47,A
12437,5,9.21,13.57,12.06,F
9816,10,13.09,10.48,7.78,F
10277,5,7.65,7.84,6.1,B
12449,13,14.09,7.29,9.76,E
6483,8,9.12,14.68,9.52,D
15744,9,8.8,7.39,13.36,E
2380,7,6.37,5.36,8.96,E
10241,6,8.49,7.76,9.73,B
16335,6,10.41,8.07,13.02,B
5876,15,12.24,13.34,5.95,A
2035,15,13.99,12.3,8.2,D
10154,11,6.54,9.64,14.29,C
16002,9,13.48,6.76,8.87,B
8051,12,7.36,13.86,11.18,A
3440,5,7.72,10.26,9.11,F
7156,15,10.51,9.1,9.63,A
4056,11,14.38,5.15,12.97,E
7904,9,7.57,12.14,12.95,D
14594,10,14.23,5.12,13.94,B
15214,11,7.02,12.66,12.2,A
8564,5,12.37,5.71,5.92,B
3863,14,10.07,7.5,7.12,C
6866,15,6.58,9.11,5.61,A
18468,7,6.41,8.92,14.86,E
6049,5,9.16,6.74,7.35,B
15102,12,6.45,12.1,11.53,A
7045,13,12.09,8.36,12.68,C
3501,10,12.99,13.36,5.69,D
8259,15,9.64,11.37,10.36,A
10066,15,13.9,6.59,11.18,C
12751,14,12.74,10.78,9.56,D
6795,14,12.26,9.26,8.56,C
19388,12,10.83,14.04,8.73,D
8356,15,11.53,9.92,6.28,A
6467,15,6.06,8.54,12.36,A
7540,15,12.04,13.26,10.73,A
8959,6,8.2,5.84,14.12,B
569,7,13.2,11.92,6.3,F
13592,5,11.05,5.07,14.25,B
5645,15,8.88,6.59,11.74,A
16465,6,8.05,9.2,5.26,F
1742,12,7.93,10.38,6.91,A
10810,6,5.24,7.65,9.38,E
16069,15,7.77,13.84,7.56,A
3461,12,8.16,14.28,11.53,A
5250,9,11.85,12.73,5.86,D
10309,5,13.2,12.59,7.98,F
16555,12,10.9,8.07,10.44,C
6321,8,5.04,9.06,8.72,D
3278,9,12.29,8.15,11.81,E
324,9,9.48,13.81,12.27,D
5160,9,6.83,11.61,10.27,D
2388,14,14.31,9.12,5.39,D
5133,12,6.71,5.47,10.66,C
23,8,8.6,8.6,9.37,E
12176,7,9.28,14.79,12.74,F
1169,10,7.42,12.85,11.82,D
6711,13,13.33,11.93,13.66,D
6101,15,12.39,11.31,10.84,A
1912,6,9.82,5.6,13.49,B
2896,7,5.74,12.33,5.6,D
8247,12,7.09,12.22,12.74,A
7926,14,6.85,10.54,5.54,A
93,12,9.64,14.02,12.43,D
7333,15,8.26,14.03,14.59,A
248,15,7.76,14.98,13.82,A
2644,7,12.42,8.26,14.91,B
17629,11,6.58,13.24,9.94,A
5231,12,7.85,14.28,14.45,A
13521,5,10.1,8.16,14.59,B
5017,10,6.11,10.37,8.41,D
8948,6,9.29,9.97,13.83,F
13239,9,11.14,10.5,5.94,F
12787,9,6.44,14.27,12.58,D
18329,10,7.14,5.14,9.53,C
6125,7,9.39,13.71,8.28,F
4044,13,7.05,13.23,6.27,A
4356,5,7.53,12.49,5.75,F
285,6,7.13,12.25,10.5,F
8793,11,9.73,10.38,12.69,D
1061,6,10.57,11.88,12.13,F
4291,7,10.74,9.81,5.41,F
11982,8,5.55,13.8,5.76,D
6849,13,5.16,10.69,14.17,A
4004,13,14.99,14.48,11.96,D
4438,8,5.57,8.61,5.35,D
16665,8,8.89,8.19,5.95,E
1353,11,10.85,14.87,12.29,D
11602,7,6.2,5.69,5.7,E
2377,7,8.9,5.77,7.25,B
15673,11,8.95,6.97,5.71,C
7702,14,13.68,5.58,13.46,E
8752,12,14.45,7.87,10.51,E
9145,12,10.35,11.63,6.76,D
2142,12,8.45,13.87,8.4,A
17907,13,5.97,13.42,6.84,A
1131,5,8.19,10.04,10.96,F
1278,15,10.77,5.63,7.2,C
13234,7,6.26,11.78,9.79,D
613,10,9.44,11.37,10.75,D
17792,12,13.38,5.74,7.09,E
18476,5,13.46,14.61,8.97,F
13182,10,8.55,13.24,14.09,D
4461,7,13.78,10.87,14.22,B
11542,15,13.38,7.14,14.88,C
13484,5,12.21,8.53,6.86,B
13794,14,13.71,12.82,8.58,D
3561,10,9.98,5.81,13.59,E
4426,6,9.91,6.85,14.57,B
3503,7,9.46,5.83,11.3,B
9787,6,5.03,13.51,7.33,D
6762,14,6.37,14.11,12.06,A
19830,10,9.4,10.89,12.43,D
16549,13,11.22,13.95,9.27,D
1081,10,13.05,14.44,7.99,D
11366,8,14.75,9.28,9.99,B
5941,6,11.27,5.72,11.18,B
6942,10,6.47,5.26,9.29,C
16373,12,14.79,11.63,9.81,D
8908,15,12.17,8.74,9.2,C
10622,8,13.72,8.9,8.62,B
15929,5,12.13,6.87,8.4,B
6334,15,13.22,7.47,10.5,C
16477,8,7.27,10.3,12.08,E
9224,10,8.42,13.3,8.09,D
3796,8,10.82,14.87,10.28,F
17359,15,7.95,12.7,6.35,A
13668,14,9.68,10.97,8.56,A
7728,12,12.3,14.52,6.39,D
3813,9,8.08,14.77,11.24,D
11661,13,8.13,14.91,12.29,A
17503,7,13.08,11.83,9.38,F
12856,13,10.43,14.11,13.2,D
7683,13,5.4,14.36,7.7,A
8125,9,7.05,11.21,10.79,D
7792,7,5.6,11.04,10.19,D
12727,12,13.42,9.91,14.56,E
18507,9,5.57,7.76,6.18,C
7688,15,11.65,14.31,14.22,A
15388,12,8.49,11.0,9.29,C
13963,6,5.11,11.29,9.01,D
13141,6,10.44,7.59,13.24,B
18178,9,12.03,5.24,12.71,B
18313,11,9.36,12.99,10.25,D
15316,7,5.02,14.19,14.7,D
1896,12,13.47,14.08,15.0,D
12517,7,14.26,6.18,5.3,B
1268,14,7.04,12.48,10.83,A
2450,9,12.52,14.69,10.83,F
4414,5,8.1,11.19,7.65,F
19261,6,10.02,5.91,10.88,B
2837,10,14.5,14.27,12.95,F
4984,6,12.03,9.31,13.42,B
17398,5,12.03,5.23,12.67,B
5019,7,10.48,11.96,10.79,F
9482,14,14.05,6.32,13.98,E
19505,11,8.93,6.69,11.34,C
8227,15,7.52,13.64,7.19,A
13564,5,11.92,10.69,9.65,B
3002,14,8.93,7.15,9.75,C
7224,7,6.48,13.29,12.93,D
16824,7,13.71,9.65,6.91,F
17375,9,9.74,8.99,11.47,E
5375,13,12.45,6.59,13.19,C
10641,11,14.8,8.99,14.8,E
8536,8,11.88,5.57,7.29,B
380,15,7.4,13.2,7.15,A
8579,12,11.8,6.44,11.85,E
12632,12,10.23,12.93,13.0,D
2402,14,10.77,5.81,7.34,C
15243,12,7.55,13.27,11.95,A
4636,14,7.21,14.93,5.39,A
19014,9,6.58,10.38,8.56,D
15218,13,7.61,9.51,9.29,A
10073,15,5.53,8.91,6.17,A
12576,11,9.1,6.47,11.3,C
7229,7,14.95,14.95,12.91,F
15166,12,8.12,10.05,12.51,C
6501,9,6.6,13.3,9.12,D
19573,8,6.72,14.19,9.25,D
19720,7,8.51,6.3,14.47,E
14552,14,13.7,12.35,11.34,D
2547,7,10.29,11.17,7.84,F
16235,7,9.67,7.38,13.74,B
320,12,7.64,10.24,8.5,A
14888,6,14.99,9.72,14.09,B
8664,8,8.38,10.58,6.75,D
18142,12,13.49,9.6,13.07,E
8942,6,11.9,14.42,9.44,F
16838,5,13.55,6.37,8.14,B
15427,10,10.04,12.52,8.25,D
7376,13,6.74,9.84,13.92,A
2612,11,6.37,14.11,5.22,A
13366,10,11.24,9.7,13.13,E
6098,6,10.38,9.5,12.24,B
3268,14,10.46,6.65,9.82,C
16655,12,14.64,14.29,8.12,D
18870,14,6.5,10.62,11.25,A
19246,14,10.4,6.92,8.51,C
3696,12,8.09,13.7,13.67,A
10215,11,8.18,10.05,6.8,D
18694,10,8.52,5.85,14.02,E
1467,11,10.57,12.36,13.8,D
11129,15,6.63,8.0,11.89,A
8519,12,11.65,5.31,11.59,E
11000,11,9.93,10.96,15.0,C
14974,12,12.42,13.67,7.96,D
15144,9,7.28,9.5,13.9,E
2292,13,14.7,8.22,10.92,E
16875,15,9.06,8.93,7.74,A
17633,13,10.04,7.01,9.07,C
4752,10,11.23,5.72,7.52,E
9392,9,11.53,5.58,7.54,E
14442,6,8.88,10.4,10.42,F
1810,7,12.42,8.15,13.74,B
16885,7,13.66,10.83,11.45,B
13089,15,12.32,13.53,5.45,A
14201,9,13.87,12.97,11.49,F
6585,11,14.13,9.63,9.28,E
2662,10,9.42,9.57,8.36,D
10761,13,5.74,12.81,12.86,A
15718,8,7.59,11.08,5.59,D
7138,13,6.61,14.28,6.05,A
1023,14,6.47,12.47,13.54,A
3108,12,10.85,12.87,12.53,D
6422,14,11.57,8.69,7.7,C
3445,5,9.88,5.77,11.85,B
7499,8,9.52,11.03,7.72,F
14218,7,7.03,11.8,13.9,E
5480,8,5.16,13.72,13.6,D
18405,14,10.1,7.58,6.45,C
2417,10,6.72,5.66,5.42,C
9188,14,11.74,9.13,8.91,C
2720,6,13.83,12.76,9.44,F
13276,13,9.64,11.29,13.25,C
19847,10,9.3,14.54,13.56,D
12938,13,9.89,13.75,13.51,A
5243,11,13.35,8.36,14.57,E
8503,9,6.36,5.64,14.4,E
444,10,14.34,9.44,5.63,F
2321,9,14.44,14.84,6.78,F
13927,11,9.39,14.49,13.5,D
5462,10,12.45,12.04,13.79,E
15985,14,14.62,13.85,10.65,D
14523,7,13.44,10.89,5.51,F
15533,6,10.16,13.42,10.67,F
19038,13,6.0,11.73,14.77,A
15221,7,5.63,10.37,9.01,D
15379,7,5.59,13.99,6.51,D
2836,15,9.99,12.41,9.81,A
5722,8,13.95,9.77,6.01,F
16879,10,7.31,12.58,7.29,D
17997,15,8.96,10.75,6.99,A
15431,10,14.89,14.49,7.25,F
9906,12,5.41,5.45,5.95,C
14295,5,6.53,13.69,13.18,F
2973,8,12.01,9.42,10.68,F
8582,6,11.54,7.13,7.81,B
8279,11,11.1,5.76,10.53,E
17784,15,13.6,5.51,8.22,C
9046,5,5.15,7.3,12.37,E
4402,10,9.0,9.71,11.56,D
7958,8,11.43,11.55,6.07,F
3145,7,13.02,12.71,13.96,F
15410,10,8.64,6.52,10.92,E
19317,7,6.37,12.42,9.16,D
18326,7,6.9,6.36,10.64,E
979,14,12.36,11.63,8.02,D
1763,11,12.28,5.99,5.76,E
17765,15,14.23,7.43,7.28,C
7892,15,12.8,13.39,8.06,A
13501,7,13.75,10.02,14.34,B
322,13,12.54,8.55,5.27,D
5926,15,6.0,7.55,13.51,A
871,9,8.09,12.37,11.41,D
10325,9,11.18,10.43,8.31,F
6858,8,15.0,13.77,8.21,F
15511,13,9.05,7.21,8.53,C
10652,5,10.13,9.92,12.71,B
6924,6,5.43,13.9,14.97,D
14297,6,8.13,8.28,6.83,F
12309,10,5.33,11.68,14.02,C
15486,5,5.75,9.7,10.93,F
19510,5,11.07,11.1,9.25,F
10046,7,10.27,7.81,10.51,B
7860,14,11.56,8.74,5.77,C
13459,11,5.5,5.51,14.48,C
1033,9,14.19,11.14,7.78,F
5793,7,14.6,12.95,11.14,F
5318,11,12.42,13.38,6.17,D
7148,9,5.46,13.98,12.65,D
19530,9,11.97,10.59,8.27,F
5998,14,10.68,14.36,7.67,A
13702,9,12.52,11.65,6.33,F
4805,8,11.96,12.74,10.43,F
5028,13,11.91,8.69,10.23,C
9932,12,8.28,6.87,14.58,C
14766,6,9.01,6.09,9.12,B
15,12,5.34,10.95,8.35,A
7119,12,5.23,10.58,11.23,A
10655,12,6.16,8.12,12.46,C
4278,15,14.12,11.19,9.9,D
1180,12,8.44,9.31,6.02,C
1041,8,10.12,9.16,5.25,F
3926,8,6.8,6.59,6.72,E
6164,14,9.53,11.58,9.48,A
11075,9,7.52,13.65,11.0,D
3035,13,10.11,5.26,8.29,C
1566,10,11.96,11.23,13.29,E
16433,14,12.17,13.95,11.69,D
5067,5,14.88,10.4,12.74,B
14799,14,13.51,8.2,7.15,C
2114,15,8.66,11.4,7.24,A
12989,5,6.69,11.86,5.9,F
11035,15,6.77,6.73,14.13,A
7130,15,14.4,11.24,14.52,C
12025,7,5.97,8.18,8.36,E
312,13,14.95,5.43,11.86,E
16184,14,13.31,11.46,13.9,C
1878,9,7.17,11.45,12.98,D
2835,5,9.13,14.67,9.1,F
14939,5,6.24,9.58,14.32,E
13437,15,6.3,10.02,12.51,A
13626,7,10.41,11.43,5.56,F
15882,7,6.62,10.51,8.14,D
403,11,13.67,13.41,5.43,D
18636,14,7.88,9.9,6.35,A
17630,14,9.31,13.25,12.4,A
4871,5,10.81,5.41,13.08,B
16415,8,13.82,11.2,10.46,F
13143,12,12.57,9.6,11.65,E
16018,14,11.45,6.88,14.93,C
11437,13,8.31,13.89,8.6,A
4727,8,6.49,8.05,5.1,D
8278,8,9.25,8.17,14.8,E
310,10,8.98,9.4,7.36,D
1831,5,7.43,7.42,10.16,B
4563,15,12.95,13.78,14.12,D
10375,9,7.35,14.32,14.18,D
1428,15,9.7,13.04,8.54,A
13448,5,9.13,7.92,14.41,B
6466,10,11.38,8.43,7.24,E
11116,7,5.5,14.35,14.16,D
13834,12,14.01,6.22,5.19,E
5017,10,7.84,13.71,7.38,D
9577,8,14.14,14.25,13.68,F
14142,10,5.69,7.24,10.08,C
2730,15,11.57,14.65,8.66,A
5646,12,5.51,11.29,5.98,A
1227,9,7.48,7.73,6.83,E
7899,12,5.3,12.32,6.46,A
13898,8,13.6,9.84,13.21,B
4440,12,9.81,10.89,11.42,D
16950,12,11.02,5.17,9.48,E
15179,10,6.78,5.66,6.95,C
9875,15,9.49,10.1,5.34,A
3676,9,11.56,14.22,8.46,D
5380,12,11.05,12.42,5.68,D
6258,5,8.87,9.93,14.51,B
14828,8,7.76,6.75,9.04,E
8102,14,11.66,6.84,14.57,C
10723,9,13.49,12.29,10.64,F
8472,13,10.75,12.45,10.71,D
4454,6,5.3,6.66,10.7,E
1807,6,11.2,7.7,6.39,B
12747,6,14.55,9.92,7.27,B
4280,11,9.78,7.03,12.55,C
18783,8,7.23,13.68,14.86,D
3507,9,5.72,8.61,10.39,C
13867,5,10.7,13.16,11.45,F
9394,14,11.52,10.5,14.27,C
6820,11,12.92,13.57,5.51,D
12262,11,14.48,7.09,9.99,E
8894,8,7.06,11.37,8.73,D
17607,9,13.88,12.95,10.48,F
18108,12,12.23,6.73,10.74,E
16588,15,7.4,7.76,5.24,A
13717,11,8.97,13.15,9.99,D
386,11,6.05,6.98,14.79,C
12482,11,12.17,14.66,6.87,D
8767,10,10.95,12.79,8.96,D
12170,8,9.84,9.86,8.78,F
14949,15,7.13,9.15,8.86,A
13152,14,11.4,10.14,8.61,C
18546,8,8.21,14.77,8.91,D
4585,7,12.96,5.54,6.45,B
17010,7,10.39,9.63,11.58,F
8544,11,6.85,7.21,8.73,C
18297,9,9.87,10.18,13.81,E
17299,5,8.32,12.66,12.57,F
12702,12,9.18,11.8,12.15,D
2789,11,7.69,5.98,13.96,C
15333,6,10.78,12.61,5.2,F
9902,12,12.78,11.71,5.93,D
12531,13,10.32,5.24,14.16,C
6724,14,14.06,6.26,11.54,E
557,13,13.77,12.53,5.14,D
3770,8,9.16,12.53,12.12,F
14311,14,6.21,7.36,11.54,A
2204,10,5.92,12.31,5.05,A
16336,8,9.83,5.25,14.62,B
18416,6,8.21,14.76,7.49,F
10267,11,13.9,8.25,6.88,E
3679,14,11.37,5.63,14.69,C
22,6,10.42,11.33,11.69,F
19274,13,10.68,9.72,13.34,C
13095,8,10.91,12.59,8.47,F
15691,8,8.59,6.0,6.73,E
16945,6,11.05,9.95,14.33,B
246,12,7.15,6.14,10.45,C
12225,14,7.08,13.44,7.21,A
13262,12,11.3,7.6,13.81,C
12537,14,9.57,5.15,10.25,C
18674,12,9.87,9.84,5.64,D
10265,13,7.87,7.46,12.26,C
19150,11,7.8,14.97,14.49,D
13184,8,9.17,10.48,11.16,E
3739,5,13.2,13.42,13.77,B
13941,5,10.5,12.72,12.06,F
15552,14,5.91,13.86,12.93,A
11470,6,12.07,7.6,8.25,B
13240,7,5.08,14.84,6.32,D
7839,6,13.82,6.51,5.06,B
12962,10,8.89,11.58,8.38,D
799,15,14.96,14.89,13.24,D
1069,6,10.58,9.7,6.0,F
3670,15,12.31,7.84,11.02,C
13261,13,9.32,8.83,10.64,C
14559,11,8.42,14.76,9.85,D
19305,5,5.38,5.79,13.97,B
1535,13,11.69,12.6,5.96,D
18882,6,14.25,12.63,10.84,B
12459,5,7.25,8.93,12.21,F
13714,14,12.42,14.6,8.88,D
4780,13,7.9,9.92,9.74,A
13901,6,14.07,8.95,5.99,B
12008,8,8.64,10.55,14.16,E
5445,15,8.73,9.69,11.06,A
8319,10,7.58,14.9,12.96,D
11574,11,8.14,9.02,6.94,C
1785,12,12.97,12.24,12.63,D
10654,7,10.88,7.06,12.02,B
17512,15,8.97,5.72,7.07,A
10479,11,6.59,12.59,6.76,A
7854,6,7.09,5.1,10.93,B
