user_id,rollcall_score,class_activity,discipline,total_quizzes_avg,position
10648,14,7.46,6.49,10.24,C
1516,14,7.1,7.53,12.17,D
4313,11,8.23,12.53,10.99,B
16356,13,5.35,10.11,14.68,B
879,5,13.21,7.78,14.02,A
16074,7,5.24,12.73,11.28,B
1206,10,7.71,13.11,7.04,F
18969,15,12.13,8.35,7.1,C
1723,14,10.14,6.22,10.43,C
14220,12,6.57,12.22,9.61,F
14546,6,10.97,8.23,14.48,A
19849,9,9.42,13.93,13.34,B
10126,11,9.03,13.14,8.36,F
16455,5,12.22,6.62,13.13,A
18570,15,12.79,13.3,13.0,D
4972,12,11.62,12.58,14.65,D
5794,9,11.02,8.54,14.47,A
5101,5,10.3,9.96,6.14,D
14312,13,7.2,14.54,10.57,F
8775,13,11.0,13.55,12.53,D
9430,11,6.76,8.84,13.69,B
17099,13,13.23,6.78,13.4,E
17900,13,10.11,11.46,13.67,D
17890,14,11.78,8.56,12.64,D
7142,5,9.87,7.28,13.23,A
9302,13,5.41,7.82,7.12,F
11048,13,14.57,9.7,7.51,C
7929,5,10.72,12.47,6.21,D
16329,15,10.9,13.96,9.63,F
15278,14,11.49,12.0,7.34,C
6550,14,7.99,7.14,9.88,C
9475,14,5.94,13.67,5.58,F
13969,14,11.58,12.31,12.64,D
12609,9,12.82,11.68,12.02,A
996,11,14.93,8.83,9.45,E
13369,8,7.72,13.57,6.8,F
10289,7,13.37,12.37,5.86,D
14501,10,10.18,6.45,10.31,E
2356,8,11.3,12.51,7.89,D
18859,5,9.87,9.03,7.73,A
19659,11,10.76,14.63,5.17,F
1105,9,8.26,12.46,7.6,F
14995,14,6.26,9.47,11.65,F
3815,5,14.61,7.41,8.77,E
19342,10,8.59,13.98,7.15,F
18344,7,8.69,8.5,8.36,D
9902,5,8.98,8.87,9.59,A
1199,13,12.68,5.3,7.44,C
13457,6,5.86,14.59,13.89,B
16559,13,11.6,10.71,6.3,C
19493,9,8.77,11.79,8.52,D
17385,14,10.55,14.61,14.34,B
9559,11,13.88,10.18,7.57,C
19436,5,8.66,8.79,9.69,A
2981,11,7.83,11.18,11.45,B
5845,5,8.65,9.53,10.25,A
15053,12,13.29,13.35,12.48,D
11804,14,9.5,6.16,7.04,C
14162,6,11.26,8.27,11.95,A
14194,14,12.81,6.69,9.94,C
12531,8,10.15,11.95,6.23,D
7394,7,8.77,11.15,11.82,B
7197,5,5.5,14.35,10.63,B
17089,6,10.68,12.16,14.63,A
6426,6,10.52,9.45,10.69,A
18328,5,7.5,6.95,12.04,A
15673,9,9.88,9.48,12.7,A
8081,10,9.96,7.95,10.28,D
3314,8,5.34,5.53,7.13,D
7715,12,6.95,12.89,8.97,F
14665,9,13.86,14.18,7.67,D
9810,8,12.36,6.18,10.61,E
1708,6,6.83,9.01,13.51,A
10994,11,10.92,6.43,12.43,E
18398,8,8.99,12.0,11.55,B
15730,14,6.23,10.17,9.82,F
11762,15,7.85,13.36,9.76,F
7012,8,7.08,12.63,10.65,B
17188,14,6.52,9.89,14.58,B
14730,5,10.42,11.19,13.23,A
11689,5,10.32,10.72,13.42,A
18853,11,13.57,12.24,10.63,D
13202,7,6.43,10.31,13.46,B
9001,5,13.5,7.43,5.06,E
19051,13,7.47,6.51,7.36,C
11040,12,7.77,10.87,10.18,F
936,14,6.2,5.96,9.4,C
1735,15,9.56,5.74,12.04,C
8178,7,11.96,13.44,9.0,D
9605,13,13.36,8.21,11.15,E
8841,8,7.02,12.2,5.64,F
17952,5,5.12,7.24,7.4,D
6802,8,5.9,12.15,8.81,B
5951,13,13.23,11.15,13.87,D
14066,5,10.79,11.2,8.26,A
16659,13,13.09,11.23,11.87,D
12697,8,7.05,7.28,9.17,D
2633,7,5.33,8.12,13.89,B
15143,12,6.45,5.56,8.68,C
5238,11,8.68,5.03,9.46,E
15342,14,12.98,11.2,10.93,C
15505,13,7.77,6.36,9.42,C
4161,10,9.61,14.24,11.51,B
14345,6,13.57,8.44,13.14,A
13638,12,13.66,6.24,11.62,E
13875,15,12.69,11.3,10.87,C
11309,14,9.29,14.0,14.05,B
15206,8,12.85,9.12,14.5,A
11412,13,7.9,8.18,9.7,D
18596,5,6.95,9.06,14.99,A
14320,8,5.87,12.49,11.9,B
16714,8,12.09,5.49,7.1,E
18489,11,13.27,7.69,12.16,E
14323,8,6.62,9.66,13.0,B
7126,15,5.58,9.66,5.86,F
17608,9,6.0,13.68,7.66,F
3086,6,11.22,9.36,12.51,A
1485,11,13.85,11.0,12.17,D
13128,11,10.74,10.09,6.73,C
8583,11,12.57,10.76,6.3,C
16375,9,8.27,8.75,11.92,D
19981,6,13.52,5.43,10.02,E
11754,10,7.07,5.52,6.52,C
19779,12,9.62,9.16,9.43,D
8657,7,10.33,12.25,7.53,D
11490,8,10.24,14.13,13.38,B
18284,6,7.51,11.61,9.69,B
2726,5,13.79,12.09,7.61,A
2087,10,5.17,8.38,10.92,D
2962,7,5.17,13.81,13.47,B
12461,5,5.35,14.47,9.74,B
8618,11,7.78,13.19,9.0,F
4864,10,11.15,14.61,9.95,D
2805,6,10.8,8.25,7.67,E
3883,14,14.17,9.09,6.94,C
9149,10,5.56,5.8,6.64,D
8650,15,8.61,5.16,6.45,C
10739,13,8.39,7.8,11.22,D
2549,11,6.08,9.45,12.86,B
16725,10,7.75,6.64,7.54,D
5130,10,5.97,11.5,5.81,F
12355,9,6.22,13.56,9.88,B
11129,11,13.68,7.04,6.76,C
18951,10,14.81,6.71,9.99,E
14751,13,8.45,10.11,14.99,B
361,9,9.23,11.67,6.98,D
12365,11,6.91,9.4,14.16,B
1881,6,8.17,13.09,6.92,B
8705,14,8.37,13.84,7.18,F
10431,9,7.85,8.16,6.34,D
17082,14,9.19,8.16,5.06,C
15548,15,10.71,11.76,14.23,D
1961,6,12.77,10.0,9.49,A
13472,11,12.24,7.2,7.06,C
18084,6,14.61,9.93,10.86,A
17987,8,10.99,13.88,13.35,B
12502,5,9.22,13.79,8.5,B
18156,10,7.36,12.3,14.63,B
13382,13,10.9,12.4,5.32,C
14889,15,8.54,11.36,5.74,F
3446,10,6.8,7.15,14.04,A
12072,9,14.04,9.81,14.16,A
13642,6,14.01,12.1,6.52,D
15090,12,9.15,6.73,11.79,D
6915,14,9.39,13.14,13.31,F
15065,8,5.21,6.12,5.16,D
13193,10,8.97,6.14,8.02,E
10316,12,8.48,11.05,9.02,F
9409,12,5.99,6.26,14.42,D
10237,5,7.06,14.27,10.59,B
18352,13,6.75,10.92,14.4,B
16726,15,12.69,8.37,10.7,C
2490,13,9.5,11.28,11.08,D
10824,15,12.09,8.61,8.59,C
16070,10,5.19,8.29,14.37,B
11850,6,14.19,10.55,10.65,A
15745,15,14.67,8.16,5.23,C
9886,14,13.91,14.71,6.2,C
7475,5,14.46,12.9,11.28,A
1472,12,9.57,13.34,6.44,F
16402,10,7.64,12.39,8.2,F
6881,12,12.94,11.91,12.99,D
15278,6,7.59,9.06,7.45,D
14631,11,9.26,10.41,7.33,D
13384,8,11.72,10.7,11.05,A
11755,6,9.23,11.1,7.91,D
884,8,11.83,13.11,13.71,A
591,12,13.17,11.12,13.29,D
16711,10,11.97,13.03,5.0,C
15420,13,10.14,11.18,10.84,D
12511,9,10.66,9.88,12.63,A
4036,10,5.17,9.46,8.56,F
4547,15,9.71,14.67,9.59,F
7497,6,7.43,12.19,13.94,B
12381,7,12.31,6.5,11.29,E
10335,15,14.15,13.42,7.1,C
15639,14,5.27,11.72,5.92,F
15154,12,12.58,14.59,6.23,F
14981,13,7.07,14.54,5.06,F
13518,11,12.35,12.77,6.0,C
11843,13,13.0,14.8,14.34,D
331,12,5.59,13.82,11.53,B
11752,7,14.04,14.63,12.33,A
922,13,12.55,8.97,11.07,E
5229,5,7.77,7.99,10.11,A
6521,13,13.28,10.8,13.58,D
4469,7,5.64,7.58,11.55,A
11812,5,14.81,12.56,11.24,A
1655,12,9.92,6.05,8.8,C
2370,15,13.15,9.85,10.01,C
8617,5,11.89,8.03,8.79,E
16000,8,14.26,7.93,13.03,E
4682,11,9.89,14.47,13.23,B
13291,11,11.83,7.81,12.3,E
8242,5,9.61,12.47,14.19,A
9707,11,13.95,7.17,13.34,E
18090,6,12.56,8.8,6.19,E
19727,9,7.21,14.16,14.95,B
8724,15,9.93,14.26,12.53,F
17782,6,11.83,9.71,7.04,E
13359,9,14.61,12.73,6.79,C
12569,13,6.37,5.07,7.34,C
18472,8,12.92,10.54,11.92,A
10760,10,9.1,7.44,12.47,A
9090,11,11.79,8.76,8.07,C
17303,11,10.29,5.99,5.73,C
11865,11,11.15,12.91,9.23,D
15448,11,5.47,10.92,11.91,B
11301,10,14.3,14.48,8.47,D
18468,7,8.22,13.68,5.61,F
2061,7,7.1,12.77,12.36,B
18169,8,12.7,13.9,7.47,D
11963,14,14.74,5.27,8.11,C
10961,11,10.06,10.89,14.67,B
15772,14,12.73,12.56,10.56,D
4700,6,6.67,7.97,9.71,A
19760,15,11.02,7.37,11.4,C
16209,10,7.12,9.08,7.91,D
17964,15,6.01,11.04,12.61,F
18950,9,5.49,11.74,13.59,B
366,9,14.91,5.34,5.04,E
13383,5,14.19,12.81,14.89,A
14202,13,14.13,13.95,11.12,D
3845,8,8.22,10.2,11.88,B
15565,13,13.61,14.22,8.49,F
8292,13,11.41,7.19,7.66,C
11868,7,13.58,8.81,7.07,E
6541,9,14.32,14.48,10.63,D
10522,5,6.42,14.99,7.68,B
2526,5,6.29,8.41,5.37,D
16276,9,5.31,9.81,8.58,F
896,6,10.73,12.62,9.48,B
12995,5,5.71,6.37,5.76,D
2571,7,12.47,7.15,12.99,A
17199,5,5.02,14.52,7.43,B
6560,12,8.51,8.07,8.19,C
568,15,14.31,5.89,6.78,C
3416,5,9.15,11.63,12.52,A
18619,5,14.08,8.57,8.75,E
17187,7,11.69,7.85,8.32,E
9562,9,10.36,6.65,5.24,C
19549,7,9.42,7.28,6.46,E
15039,11,9.68,12.88,13.73,B
16739,15,7.38,10.69,9.95,F
9041,12,11.75,6.64,11.77,E
12884,15,5.01,10.22,11.66,F
3411,6,6.48,7.72,5.22,D
4597,6,5.04,6.08,12.22,A
8263,7,12.29,5.48,5.52,E
4812,13,11.85,14.32,10.87,F
2110,10,13.17,11.77,7.09,C
9729,5,13.19,12.65,8.76,A
19273,11,5.36,12.98,14.59,B
10730,7,5.78,5.18,14.55,A
4447,14,11.89,5.33,13.74,E
10110,9,8.92,11.52,13.75,B
17921,8,12.17,6.53,7.96,E
17865,14,12.98,8.06,6.37,C
4476,12,10.35,7.93,12.99,D
2636,8,5.74,8.63,5.94,D
1173,12,7.29,5.48,9.52,D
5442,13,13.96,13.69,5.31,C
1441,12,14.0,12.88,13.12,D
17306,5,14.21,8.85,12.38,A
1463,7,10.99,5.13,12.69,A
11801,5,13.75,12.13,11.8,A
18031,6,6.67,8.4,5.67,D
11122,14,10.87,7.29,5.07,C
3286,12,5.33,6.49,11.76,D
18268,6,9.62,10.33,13.45,A
12497,15,6.88,13.11,6.74,F
5099,8,14.29,13.58,8.44,D
1484,12,12.79,9.84,14.61,A
15283,14,5.78,14.2,6.34,F
18332,6,9.77,7.02,5.46,E
8576,8,14.34,12.97,10.98,A
10005,14,13.86,8.81,9.63,C
17673,14,10.55,11.77,10.2,F
15993,6,12.22,13.51,6.99,D
10959,6,9.2,11.79,10.21,B
15214,7,7.44,14.52,5.96,F
13813,15,8.63,12.92,7.2,F
18677,6,10.57,9.95,12.82,A
3575,6,9.23,5.5,7.54,E
15990,15,5.36,13.48,7.54,F
13091,12,5.01,14.59,6.46,F
14982,13,10.32,14.48,14.15,B
5342,10,10.67,12.5,7.22,D
7904,10,13.98,7.01,8.88,E
5012,5,6.11,12.12,8.87,B
6675,7,6.5,12.5,14.21,B
4821,15,9.46,9.08,12.66,D
19024,5,10.56,9.82,5.75,D
16577,6,5.86,14.32,11.82,B
9871,13,11.07,7.33,10.79,E
2650,7,5.23,11.8,6.49,F
1506,6,5.09,12.37,13.31,B
11639,14,6.15,14.47,5.75,F
5444,15,11.5,8.51,13.27,D
18358,11,13.42,9.55,11.96,E
12818,8,10.27,13.79,9.82,B
5629,12,5.88,8.86,13.12,B
10765,11,7.32,9.17,6.32,F
14449,14,9.72,12.67,5.83,F
240,15,11.99,8.78,14.39,D
7818,11,5.34,6.33,14.47,A
12003,15,14.92,12.55,10.27,C
9021,6,10.43,12.57,7.24,D
13043,7,14.09,11.75,11.63,A
18250,15,5.9,6.99,9.78,F
18336,15,6.23,10.36,9.0,F
4146,8,13.67,6.48,12.56,E
16939,6,6.25,9.83,11.1,B
2927,11,13.03,14.89,14.52,B
10480,15,7.89,13.9,5.4,F
5083,6,13.72,12.29,6.04,D
12961,7,7.24,13.76,6.79,B
7863,5,12.09,14.0,11.45,A
8623,14,6.04,11.46,14.77,B
3082,7,12.51,13.07,12.46,A
15232,11,14.32,5.57,7.68,E
19052,13,14.3,14.26,11.14,D
90,12,12.69,8.35,11.85,E
1912,5,11.04,12.63,14.02,A
12265,15,6.48,9.57,7.01,F
9383,8,6.27,7.11,6.85,D
15108,15,12.04,6.89,13.8,E
11134,13,5.56,7.13,11.04,D
15465,9,6.03,9.96,12.36,B
16005,15,9.56,13.19,10.5,F
16499,13,7.38,12.21,9.93,F
3132,14,14.97,12.67,5.37,C
5915,7,6.81,11.05,13.62,B
6746,9,10.25,6.69,9.13,E
11282,15,13.47,14.86,13.95,D
10687,5,13.0,9.53,9.52,A
12055,7,9.88,12.0,7.48,D
7647,14,5.67,10.8,12.57,F
7223,13,14.17,12.77,12.54,D
13094,15,7.04,14.16,7.8,F
1454,12,13.13,5.82,10.8,E
7405,15,6.25,13.62,5.79,F
3503,5,5.28,5.94,10.9,A
3734,6,11.8,8.29,12.38,A
16947,13,14.22,7.74,11.2,E
9772,14,7.3,9.98,10.06,F
4203,12,12.45,7.22,12.31,E
12715,5,8.74,10.65,6.62,D
16696,6,14.14,11.43,12.56,A
14356,7,5.36,10.8,14.74,B
13953,15,8.19,14.45,13.15,F
12342,10,13.2,11.15,9.16,D
16925,8,14.87,13.4,10.03,D
7021,14,13.29,5.1,5.44,C
7895,10,12.04,8.49,6.89,C
7703,5,10.09,9.34,14.14,A
5689,8,9.69,5.96,13.34,A
10599,11,6.93,9.67,12.71,B
4260,9,9.74,14.39,13.53,B
19964,6,13.98,10.68,9.43,A
12440,13,7.79,13.06,10.16,F
6185,8,14.44,7.23,8.78,E
19748,7,7.81,9.51,13.53,A
16502,12,12.23,14.46,5.07,F
5019,10,5.81,13.05,12.33,B
11198,5,6.99,14.18,9.65,B
12508,11,14.02,9.13,13.9,E
10921,7,6.91,9.8,13.26,B
104,11,8.86,8.01,11.91,D
614,5,7.79,9.85,7.66,D
13619,8,12.54,11.78,14.15,A
18440,15,12.3,11.91,6.27,C
940,9,11.6,7.72,9.27,E
69,15,11.42,7.41,13.85,E
9095,7,12.5,11.56,5.54,D
4755,14,10.59,7.25,8.07,C
10766,9,9.54,11.38,8.28,D
15379,13,13.51,5.89,14.29,E
9282,10,8.17,14.46,10.18,B
11052,9,14.47,13.18,5.22,C
4415,15,11.6,9.49,8.47,C
19345,12,6.04,6.18,10.36,D
829,12,12.86,11.6,14.94,A
9844,15,9.16,10.4,9.95,F
11017,12,11.87,13.56,12.05,D
5296,7,5.95,12.16,13.22,B
6051,12,6.29,9.79,12.13,B
9207,10,7.46,10.94,13.85,B
11612,12,10.86,7.85,13.94,D
608,14,12.82,8.72,9.6,C
838,12,10.65,5.81,7.08,C
15674,9,10.94,11.85,13.04,A
16528,15,13.8,10.84,10.09,C
4118,5,9.52,12.43,9.97,B
6423,13,9.93,7.02,7.24,C
18070,15,13.65,14.82,9.97,F
6687,15,8.71,6.15,11.08,C
15058,10,11.28,13.67,6.61,F
7912,5,9.65,11.66,11.99,A
16596,12,7.93,8.78,13.66,D
10080,10,7.54,7.93,9.26,D
782,12,9.43,8.86,13.53,D
11339,9,11.74,13.67,13.13,B
2607,13,12.41,9.31,9.47,C
16020,13,10.82,9.73,12.84,D
5965,9,8.33,5.23,6.13,C
7758,14,12.61,9.87,12.12,D
379,9,8.54,6.44,8.27,D
5534,13,5.73,13.5,12.15,F
5210,5,8.54,5.56,6.22,E
27,12,11.97,12.94,7.81,F
3499,15,5.54,13.09,5.92,F
15693,8,7.75,6.9,14.25,A
1780,14,10.24,8.5,8.04,C
9261,12,13.09,11.76,9.68,D
9877,10,11.13,7.49,7.81,E
18290,12,12.06,14.98,9.75,F
2223,5,12.55,10.33,11.39,A
1833,13,11.47,6.82,13.64,E
1896,8,7.38,11.2,9.4,B
11941,11,5.9,13.18,14.66,B
19446,6,7.75,9.34,14.48,A
3823,6,14.73,8.54,5.39,E
1553,12,14.12,5.37,11.58,E
11700,6,11.07,7.99,10.67,A
10470,6,9.09,11.56,13.64,A
16023,15,6.46,14.96,5.87,F
15015,14,11.31,13.49,8.96,F
9102,13,12.68,10.24,9.97,C
10137,6,6.6,6.4,10.51,A
10970,14,6.99,9.91,7.34,F
14414,7,6.39,13.26,14.23,B
3774,13,14.07,8.46,11.28,E
15150,5,8.0,7.25,6.63,D
16536,13,7.51,12.65,8.42,F
15736,7,11.88,14.54,12.97,B
12167,9,6.18,14.34,5.65,F
14642,7,9.39,8.91,7.97,D
12476,9,9.87,11.85,11.81,B
10772,10,11.54,13.07,13.29,B
12690,15,12.35,8.05,10.37,C
17225,6,9.54,10.53,14.54,A
11813,8,9.17,11.21,10.09,D
5945,14,10.11,12.54,5.23,F
16963,6,8.59,13.47,7.3,B
5261,15,7.5,9.79,13.34,F
8936,12,12.19,11.73,9.63,D
18184,14,5.58,9.73,14.62,B
243,13,9.02,13.25,14.97,B
18468,6,14.5,8.1,8.02,E
19471,14,12.05,5.31,10.51,E
8215,15,7.85,12.23,6.2,F
7771,8,8.67,8.76,6.15,D
19202,13,14.56,8.52,8.34,C
17933,5,9.11,5.75,6.46,E
15116,11,5.21,5.0,6.01,C
7869,7,8.23,10.67,6.16,D
15448,8,6.03,8.79,7.71,D
16978,13,10.85,14.16,9.84,F
6899,8,5.03,13.27,11.07,B
7190,14,12.21,5.9,5.89,C
10915,7,6.27,13.54,13.21,B
1852,9,13.24,10.58,11.94,A
2921,15,6.66,5.89,13.93,D
12765,8,12.17,12.68,9.95,D
7803,6,10.05,13.65,11.88,B
10215,9,12.22,14.64,13.42,B
14406,13,13.33,10.06,6.61,C
17261,8,13.36,10.09,6.63,E
1001,13,8.43,11.34,6.32,F
7212,13,13.94,11.31,10.97,D
11865,8,14.16,12.0,13.47,A
3401,14,13.13,14.1,12.23,D
302,9,14.89,11.91,6.13,C
195,14,14.23,13.87,9.43,C
2322,14,12.22,13.82,14.19,D
3891,13,13.43,13.01,6.69,C
18838,15,9.44,10.3,9.04,F
8667,7,9.17,14.78,11.71,B
15522,15,5.43,10.27,13.52,F
13609,7,11.03,8.36,12.65,A
7392,9,6.36,9.1,11.25,B
782,5,12.26,11.8,7.0,D
11306,7,11.12,13.75,5.5,D
16975,15,13.51,8.6,10.48,C
12478,7,13.58,5.29,6.22,E
17294,5,12.57,12.1,10.7,A
16619,12,6.78,7.63,10.73,D
16939,6,6.46,8.96,9.66,B
1218,8,7.12,14.67,14.18,B
19737,7,11.74,14.19,13.98,B
9663,10,6.38,9.84,10.29,D
5849,8,13.45,9.29,8.94,E
17745,5,6.58,9.79,6.52,D
19252,9,6.92,5.64,14.85,A
16233,14,13.88,14.78,5.48,C
11719,15,6.46,13.72,13.87,F
16715,13,5.27,12.6,9.22,F
3084,5,11.14,12.84,6.72,D
17149,10,9.33,12.68,9.33,D
15343,13,7.18,5.94,5.48,C
16621,6,8.71,13.39,12.08,B
15201,15,6.04,12.06,11.43,F
19015,15,11.78,13.27,10.85,F
14904,10,9.35,10.83,10.35,D
5292,14,12.07,8.05,13.46,E
11257,9,7.48,5.82,14.2,A
9318,15,9.61,5.55,11.48,C
6637,11,10.44,14.37,11.64,B
93,11,6.93,5.67,5.78,C
2155,9,5.35,9.98,8.27,F
13130,9,8.96,8.67,9.39,D
15016,13,10.65,7.01,7.28,C
5487,10,10.11,6.78,11.76,E
1035,11,11.64,9.6,6.58,C
10559,10,14.02,11.72,5.3,C
12676,9,12.33,9.59,11.46,A
8414,13,7.69,9.04,10.54,D
12302,9,14.33,14.97,14.85,A
9495,9,12.86,7.53,10.6,E
7012,11,6.67,7.36,9.55,D
7821,14,11.85,9.63,9.34,C
16522,13,11.26,14.13,6.1,F
13756,6,6.66,14.49,5.91,B
13863,11,6.15,11.78,9.99,F
10045,12,10.18,13.39,10.41,F
8836,10,5.36,6.24,10.91,D
5373,11,5.16,10.56,14.08,B
18447,14,9.5,7.93,14.71,D
19624,14,9.27,11.6,13.6,D
9577,10,13.98,12.22,8.13,D
8197,8,13.25,11.53,8.35,D
314,5,5.52,8.15,11.44,A
13836,7,8.37,9.79,8.02,D
4035,5,12.1,8.32,7.22,E
10335,13,10.6,12.22,12.77,D
11185,15,13.39,5.93,14.24,E
18540,11,10.65,12.28,5.78,F
2397,8,5.21,13.03,6.87,F
7237,12,7.67,6.66,6.67,C
3626,10,7.56,9.31,9.44,D
13126,10,7.8,7.98,9.23,D
14839,5,5.3,7.54,14.66,A
9810,10,6.46,8.75,9.51,D
8189,13,12.66,14.47,9.73,F
12366,12,13.14,12.25,13.07,D
7578,11,13.65,13.51,9.67,D
16160,13,13.47,5.35,5.82,C
6893,10,6.52,10.62,8.82,F
15280,10,12.48,5.64,10.47,E
3216,14,11.08,11.54,9.73,F
6768,10,6.73,11.79,5.97,F
5472,5,5.75,10.5,7.16,B
10323,15,7.23,12.43,10.92,F
276,10,10.69,6.01,5.4,C
12225,12,13.48,10.3,8.4,C
3636,9,12.98,14.59,11.28,D
8373,8,6.13,12.21,14.63,B
7051,7,12.62,6.58,12.68,A
6281,6,7.57,6.24,9.03,A
15638,5,12.57,12.62,12.43,A
10762,10,5.37,6.36,10.12,D
9000,13,6.61,5.61,12.56,D
3056,15,11.35,10.78,14.28,D
14550,5,9.26,12.61,5.55,D
13759,13,11.74,11.03,7.81,C
19422,12,11.11,12.14,9.32,D
18361,15,12.27,8.85,11.21,C
14385,13,13.73,12.59,13.18,D
15818,9,5.36,5.77,9.05,D
10135,6,8.03,6.98,5.05,D
1134,9,14.74,6.99,5.47,E
13528,7,5.66,13.53,10.7,B
12739,10,12.03,7.28,10.79,E
1529,8,6.92,5.25,9.43,D
17029,9,13.0,7.48,10.42,E
11578,8,10.37,9.8,5.94,D
15902,9,9.59,9.03,7.55,D
11879,15,11.58,12.47,6.73,C
4492,5,7.31,14.02,8.12,B
9009,9,10.53,9.31,6.46,C
5627,5,14.09,13.38,11.42,A
7127,13,14.49,6.67,10.06,E
4764,14,10.98,5.37,12.85,E
2900,11,7.4,7.69,13.91,D
16987,7,10.12,6.81,10.77,A
13049,13,12.7,13.71,11.55,D
9643,7,5.44,12.86,14.55,B
12915,15,8.41,6.72,6.93,C
16619,9,10.56,12.18,8.22,D
13115,9,5.3,11.81,5.73,F
15412,5,8.47,7.47,12.58,A
14820,14,9.26,9.75,11.21,D
19896,15,9.54,12.09,9.5,F
16483,15,12.92,8.91,7.81,C
3971,11,13.41,11.37,9.77,D
4895,12,12.05,14.48,12.51,D
18034,12,11.21,11.83,10.57,D
11234,9,5.79,8.11,12.75,B
5166,7,6.3,13.86,14.68,B
11641,7,5.25,11.4,9.73,B
16008,11,6.54,12.98,12.94,B
18847,11,14.77,14.53,10.48,D
17339,10,14.08,11.42,10.44,D
1751,14,9.46,7.98,14.07,D
7709,12,12.39,14.27,5.7,F
8241,6,12.35,12.27,14.48,A
16920,14,5.54,12.57,10.27,F
3057,6,7.73,14.75,7.76,B
1789,13,9.74,6.78,8.52,C
12709,7,8.86,6.21,9.98,A
19956,15,10.93,14.82,7.59,F
276,14,8.87,8.6,7.45,C
17635,12,9.94,11.2,8.52,F
1000,5,9.31,12.42,12.3,B
8677,15,11.23,13.87,13.83,F
11037,13,10.54,14.27,7.22,F
6101,14,7.09,12.52,9.58,F
5488,10,8.81,11.29,12.39,B
12973,12,8.74,10.86,8.95,F
4520,13,12.32,12.44,9.87,D
6528,10,7.84,12.55,12.51,B
4594,12,10.71,6.21,10.02,E
12027,14,13.82,13.11,10.16,C
13988,5,9.09,10.05,6.59,D
5563,6,8.23,14.56,9.03,B
15741,14,9.8,5.37,8.71,C
11976,11,13.54,5.57,14.13,E
597,8,9.36,6.75,7.7,E
6206,12,10.78,10.48,6.52,C
7228,15,13.89,7.7,7.97,C
1812,7,13.55,12.52,12.45,A
2702,12,10.94,12.7,11.59,D
3355,10,11.14,5.35,8.01,E
2037,13,9.14,7.52,7.72,C
18330,6,13.36,12.84,12.12,A
14338,14,12.58,12.6,5.07,C
12771,13,12.0,9.59,6.49,C
16724,10,5.31,8.76,6.79,F
1917,8,9.82,7.92,9.62,D
1148,5,10.63,14.71,6.34,B
12597,10,5.33,6.53,11.85,D
18641,8,7.69,5.69,6.56,D
470,12,12.99,11.39,8.01,C
19892,7,8.61,14.23,7.55,B
475,8,13.72,5.02,7.3,E
12270,7,6.44,13.07,6.3,F
18380,12,12.59,5.29,11.92,E
11664,12,9.69,14.31,6.83,F
16339,13,12.65,9.83,6.44,C
19926,15,8.09,8.09,12.12,D
4416,11,5.31,11.89,10.42,F
10006,12,10.51,9.06,6.98,C
10641,12,5.8,10.67,14.39,B
4936,10,9.53,8.01,11.57,D
5912,8,7.0,11.46,14.07,B
9835,13,13.34,10.51,5.01,C
19165,11,5.17,7.91,12.18,D
15191,13,10.43,9.85,7.24,C
16022,6,7.18,10.82,11.02,B
6390,9,14.64,14.88,9.2,D
6149,11,11.61,7.73,7.87,C
15594,5,10.24,6.75,12.51,A
7604,14,14.53,10.0,7.77,C
8092,5,8.19,13.52,14.94,B
12150,8,5.49,13.75,12.15,B
14439,13,14.94,14.91,13.55,D
13986,14,6.97,8.43,14.89,D
11437,9,8.63,8.82,5.67,C
11842,12,7.86,9.4,8.55,F
78,8,9.26,6.28,10.69,E
9047,7,7.87,7.94,5.68,D
17305,8,8.96,14.61,12.68,B
3557,8,11.25,5.26,9.94,E
16444,13,12.14,10.18,7.93,C
11887,15,9.21,6.2,10.32,C
6174,13,11.36,14.29,5.27,F
538,8,6.71,12.12,9.71,B
9129,8,8.85,7.77,13.61,A
3289,14,9.71,12.82,7.4,F
15634,10,5.33,6.61,13.03,D
11278,13,8.54,6.83,13.27,D
6901,7,5.96,7.49,14.37,A
13340,6,13.85,5.53,7.28,E
12225,5,8.98,9.3,12.85,A
7694,11,5.66,14.48,8.36,F
7450,8,10.69,14.69,7.35,F
1537,13,14.04,10.23,11.72,E
9925,15,14.95,11.62,6.78,C
1991,14,6.65,14.51,5.51,F
11061,14,9.89,8.81,13.62,D
14677,12,5.0,7.82,11.72,D
6587,8,8.59,7.32,10.68,A
7436,6,5.12,5.28,13.41,A
15787,8,6.81,5.9,5.88,D
14716,6,11.1,7.95,12.94,A
19783,10,8.27,12.16,11.36,B
1276,11,14.01,14.9,8.21,D
19466,14,8.31,13.73,11.23,F
9259,6,7.8,9.79,12.38,A
3609,6,5.69,12.54,6.09,B
118,7,14.32,6.89,9.19,E
14688,12,11.63,7.71,6.68,C
9110,6,7.59,5.68,13.21,A
1737,9,9.02,11.03,8.56,D
11355,11,8.47,8.67,14.47,A
5602,8,6.68,14.23,14.76,B
4482,13,8.63,5.34,6.24,C
10562,12,5.33,5.59,8.2,C
16780,7,11.71,9.12,13.77,A
19290,11,11.96,5.14,10.25,E
2364,14,14.68,8.94,9.1,C
4917,15,8.01,8.11,6.53,C
19333,12,11.41,10.12,13.78,D
10938,15,14.91,11.14,7.52,C
15558,6,13.09,13.66,7.39,D
9910,9,11.88,6.1,8.73,E
